
Scan Time:     2014-12-07 13:56:13
Target File:   J180ND2H.F4
MD5 Checksum:  26e8d41213d7ecbe5ea671fc5868462e

DECIMAL       HEXADECIMAL     ENTROPY
--------------------------------------------------------------------------------
7844864       0x77B400        0.000000
7845888       0x77B800        0.000000
7846912       0x77BC00        0.000000
7847936       0x77C000        0.000000
7848960       0x77C400        0.000000
7849984       0x77C800        0.000000
7851008       0x77CC00        0.000000
7852032       0x77D000        0.000000
7853056       0x77D400        0.000000
7854080       0x77D800        0.000000
7855104       0x77DC00        0.000000
7856128       0x77E000        0.000000
7857152       0x77E400        0.000000
7858176       0x77E800        0.000000
7859200       0x77EC00        0.000000
7860224       0x77F000        0.000000
7861248       0x77F400        0.000000
7862272       0x77F800        0.000000
7863296       0x77FC00        0.000000
7864320       0x780000        0.000000
7865344       0x780400        0.000000
7866368       0x780800        0.000000
7867392       0x780C00        0.000000
7868416       0x781000        0.000000
7869440       0x781400        0.000000
7870464       0x781800        0.000000
7871488       0x781C00        0.000000
7872512       0x782000        0.000000
7873536       0x782400        0.000000
7874560       0x782800        0.000000
7875584       0x782C00        0.000000
7876608       0x783000        0.000000
7877632       0x783400        0.000000
7878656       0x783800        0.000000
7879680       0x783C00        0.000000
7880704       0x784000        0.000000
7881728       0x784400        0.000000
7882752       0x784800        0.000000
7883776       0x784C00        0.000000
7884800       0x785000        0.000000
7885824       0x785400        0.000000
7886848       0x785800        0.000000
7887872       0x785C00        0.000000
7888896       0x786000        0.000000
7889920       0x786400        0.000000
7890944       0x786800        0.000000
7891968       0x786C00        0.000000
7892992       0x787000        0.000000
7894016       0x787400        0.000000
7895040       0x787800        0.000000
7896064       0x787C00        0.000000
7897088       0x788000        0.000000
7898112       0x788400        0.000000
7899136       0x788800        0.000000
7900160       0x788C00        0.000000
7901184       0x789000        0.000000
7902208       0x789400        0.000000
7903232       0x789800        0.000000
7904256       0x789C00        0.000000
7905280       0x78A000        0.000000
7906304       0x78A400        0.000000
7907328       0x78A800        0.000000
7908352       0x78AC00        0.000000
7909376       0x78B000        0.000000
7910400       0x78B400        0.000000
7911424       0x78B800        0.000000
7912448       0x78BC00        0.000000
7913472       0x78C000        0.000000
7914496       0x78C400        0.000000
7915520       0x78C800        0.000000
7916544       0x78CC00        0.000000
7917568       0x78D000        0.000000
7918592       0x78D400        0.000000
7919616       0x78D800        0.000000
7920640       0x78DC00        0.000000
7921664       0x78E000        0.000000
7922688       0x78E400        0.000000
7923712       0x78E800        0.000000
7924736       0x78EC00        0.000000
7925760       0x78F000        0.000000
7926784       0x78F400        0.000000
7927808       0x78F800        0.000000
7928832       0x78FC00        0.000000
7929856       0x790000        0.000000
7930880       0x790400        0.000000
7931904       0x790800        0.000000
7932928       0x790C00        0.000000
7933952       0x791000        0.000000
7934976       0x791400        0.000000
7936000       0x791800        0.000000
7937024       0x791C00        0.000000
7938048       0x792000        0.000000
7939072       0x792400        0.000000
7940096       0x792800        0.000000
7941120       0x792C00        0.000000
7942144       0x793000        0.000000
7943168       0x793400        0.000000
7944192       0x793800        0.000000
7945216       0x793C00        0.000000
7946240       0x794000        0.000000
7947264       0x794400        0.000000
7948288       0x794800        0.000000
7949312       0x794C00        0.000000
7950336       0x795000        0.000000
7951360       0x795400        0.000000
7952384       0x795800        0.000000
7953408       0x795C00        0.000000
7954432       0x796000        0.000000
7955456       0x796400        0.000000
7956480       0x796800        0.000000
7957504       0x796C00        0.000000
7958528       0x797000        0.000000
7959552       0x797400        0.000000
7960576       0x797800        0.000000
7961600       0x797C00        0.000000
7962624       0x798000        0.000000
7963648       0x798400        0.000000
7964672       0x798800        0.000000
7965696       0x798C00        0.000000
7966720       0x799000        0.000000
7967744       0x799400        0.000000
7968768       0x799800        0.000000
7969792       0x799C00        0.000000
7970816       0x79A000        0.000000
7971840       0x79A400        0.000000
7972864       0x79A800        0.000000
7973888       0x79AC00        0.000000
7974912       0x79B000        0.000000
7975936       0x79B400        0.000000
7976960       0x79B800        0.000000
7977984       0x79BC00        0.000000
7979008       0x79C000        0.000000
7980032       0x79C400        0.000000
7981056       0x79C800        0.000000
7982080       0x79CC00        0.000000
7983104       0x79D000        0.000000
7984128       0x79D400        0.000000
7985152       0x79D800        0.000000
7986176       0x79DC00        0.000000
7987200       0x79E000        0.000000
7988224       0x79E400        0.000000
7989248       0x79E800        0.000000
7990272       0x79EC00        0.000000
7991296       0x79F000        0.000000
7992320       0x79F400        0.000000
7993344       0x79F800        0.000000
7994368       0x79FC00        0.000000
7995392       0x7A0000        0.000000
7996416       0x7A0400        0.000000
7997440       0x7A0800        0.000000
7998464       0x7A0C00        0.000000
7999488       0x7A1000        0.000000
8000512       0x7A1400        0.000000
8001536       0x7A1800        0.000000
8002560       0x7A1C00        0.000000
8003584       0x7A2000        0.000000
8004608       0x7A2400        0.000000
8005632       0x7A2800        0.000000
8006656       0x7A2C00        0.000000
8007680       0x7A3000        0.000000
8008704       0x7A3400        0.000000
8009728       0x7A3800        0.000000
8010752       0x7A3C00        0.000000
8011776       0x7A4000        0.000000
8012800       0x7A4400        0.000000
8013824       0x7A4800        0.000000
8014848       0x7A4C00        0.000000
8015872       0x7A5000        0.000000
8016896       0x7A5400        0.000000
8017920       0x7A5800        0.000000
8018944       0x7A5C00        0.000000
8019968       0x7A6000        0.000000
8020992       0x7A6400        0.000000
8022016       0x7A6800        0.000000
8023040       0x7A6C00        0.000000
8024064       0x7A7000        0.000000
8025088       0x7A7400        0.000000
8026112       0x7A7800        0.000000
8027136       0x7A7C00        0.000000
8028160       0x7A8000        0.723935
8029184       0x7A8400        0.748113
8030208       0x7A8800        0.765099
8031232       0x7A8C00        0.763297
8032256       0x7A9000        0.451114
8033280       0x7A9400        0.785870
8034304       0x7A9800        0.815861
8035328       0x7A9C00        0.790709
8036352       0x7AA000        0.815626
8037376       0x7AA400        0.821961
8038400       0x7AA800        0.764434
8039424       0x7AAC00        0.753227
8040448       0x7AB000        0.821161
8041472       0x7AB400        0.741865
8042496       0x7AB800        0.765789
8043520       0x7ABC00        0.775975
8044544       0x7AC000        0.759027
8045568       0x7AC400        0.796707
8046592       0x7AC800        0.780240
8047616       0x7ACC00        0.743015
8048640       0x7AD000        0.783193
8049664       0x7AD400        0.752658
8050688       0x7AD800        0.769194
8051712       0x7ADC00        0.768051
8052736       0x7AE000        0.800343
8053760       0x7AE400        0.781940
8054784       0x7AE800        0.771193
8055808       0x7AEC00        0.800785
8056832       0x7AF000        0.665243
8057856       0x7AF400        0.518418
8058880       0x7AF800        0.694361
8059904       0x7AFC00        0.771221
8060928       0x7B0000        0.795840
8061952       0x7B0400        0.834203
8062976       0x7B0800        0.807332
8064000       0x7B0C00        0.745341
8065024       0x7B1000        0.771099
8066048       0x7B1400        0.780714
8067072       0x7B1800        0.779016
8068096       0x7B1C00        0.672332
8069120       0x7B2000        0.801531
8070144       0x7B2400        0.733081
8071168       0x7B2800        0.782841
8072192       0x7B2C00        0.769536
8073216       0x7B3000        0.630400
8074240       0x7B3400        0.544708
8075264       0x7B3800        0.606095
8076288       0x7B3C00        0.600305
8077312       0x7B4000        0.526496
8078336       0x7B4400        0.409982
8079360       0x7B4800        0.474775
8080384       0x7B4C00        0.451239
8081408       0x7B5000        0.454050
8082432       0x7B5400        0.434534
8083456       0x7B5800        0.482942
8084480       0x7B5C00        0.320188
8085504       0x7B6000        0.398380
8086528       0x7B6400        0.291827
8087552       0x7B6800        0.417681
8088576       0x7B6C00        0.611451
8089600       0x7B7000        0.737527
8090624       0x7B7400        0.766463
8091648       0x7B7800        0.764554
8092672       0x7B7C00        0.800969
8093696       0x7B8000        0.826735
8094720       0x7B8400        0.817041
8095744       0x7B8800        0.760132
8096768       0x7B8C00        0.731771
